"HolderAddress","Balance","PendingBalanceUpdate"
"0xd3a4dbf6f2b42a0068df0844a4c75f177bcfa09f","9.2609123485597E-05","No"
"0xd603ba686e3fe0df0c837fba29e7d7cc689390ce","0.000264420522793926","No"
"0xd6c2ca9250bb228d7cf676127213f89ed6a147b0","0.0187035210580025","No"
"0xd751889a8eac6503a50c5edf5b141fffa05634c7","7E-05","No"
"0xd758edd8f8b6dd273a40db02df1c81e94e29a111","0.0007","No"
"0xd83eb40979ca0dabe945e22629a72765dc9a39bd","1.1463112075472E-05","No"
"0xd84984596c48ac25e280e0368addf16234528182","8.885846616811E-06","No"
"0xd8b40db7267ea9ae42f83711ef704079816b0f43","0.00973300647009471","No"
"0xd98f7c5599896269773d99476c3b725899c725e2","3.35768183011E-06","No"
"0xd9fed2380d7ec758c4be5d0c1b28de6fee00fe96","0.00250606245940447","No"
"0xda798482712f04c0b2b72e0e15ec7c48421e178f","0.000414430798795138","No"
"0xdb410563d1dd77b75ff9514dfd793d41dc96a267","0.00056","No"
"0xdc057a04623786ef2e179814bc05f61db9e56145","9.9779509725598E-05","No"
"0xdca5d513e244513de139c858ee7bcceff6e8ae75","0.01","No"
"0xdcb48866a5cf353aca79467eff1e0ffb2ec9a1ee","3.767744876036E-05","No"
"0xdce34dec5150d5148f8bc8ca70691ef32647a571","0.000220347765110195","No"
"0xdd639ca328a6c4dda671377623b3c4d4e0c3d236","0.01","No"
"0xdd8ccb54b859b31c05725d6c1c97aaf710b72fbf","0.000398868630866248","No"
"0xddb1d56c5bf5bb2a51e4c72386b8c1a18abb48af","0.002","No"
"0xdde4259700e27872e6a631b5361243139f5db7b8","5.658903084376E-06","No"
"0xde352800bc2a1c119bef8a605ed59be1cce4899b","0.000259402482743158","No"
"0xde8128b91f8f630fa810f7ec8402192e6367db03","0.000122493877140792","No"
"0xdf08dfb2752c2bf55facc363f1568d4cf9606110","0.591127112626895","No"
"0xdf2d7d8ee5d1426b5e0c06344f092617478e4718","0.0124266396289741","No"
"0xdf43664aec3b994e1dd159ec59d45ba87927255b","0.00572580926625448","No"
"0xdf5478f4e0ddd9807342b39029d9a25dbd715e04","0.0273607428522517","No"
"0xdfdb87cbdb074f12f43403ff7bb99512f7eec0a8","0.000172469781041208","No"
"0xe0f9c5f321df2bc0ba6d2948ce7044816b851b6b","0.000254126252432479","No"
"0xe23fe9ecd4606fc576a3ed12eb86c36200514b98","1.17071077437681","No"
"0xe244d27caa0741bfb218f4df16b53716a7650db5","0.00012","No"
"0xe47c9475ec403bf1273eb844d5bbc16215df7748","0.000154327","No"
"0xe51b242853126c4dab6a08fdde0caea122eb9dd7","0.000404417527979889","No"
"0xe572d83bc5242eb4f3d62bbdcaa62bc6ea6f2c59","0.0008","No"
"0xe64aee7fbea5748336fbbb2ef964021dda973e02","0.00332521052849068","No"
"0xe6acc615764882016d6228b464b159459c946f8e","0.00108970207302363","No"
"0xe6c4e160636c3843a1db207a954993cdfa68861a","0.00112591166832589","No"
"0xe71bc10c9291a418c23daea8f56b8fa6d4d79ce9","0.03","No"
"0xe75b939b06552f193b87b874db3b8b0b01457a4c","0.00289506854793945","No"
"0xe7f9db44b8dd534ff2b106d7e43e1564348fb5e7","0.000197992469078398","No"
"0xe833532010b360d567ebafa4a660577a114b0469","1.4469705209E-08","No"
"0xe8f49f7fed0b55a095291941c1ea2e4a8df7c0cf","0.000899770061977685","No"
"0xeae10420054b70314e5ab5065d1fe8657fc840d3","0.01","No"
"0xeafe039138064cefb43c2e15db4a86dffaa81024","9.3002932442662E-05","No"
"0xebbd0bb4878c4c8c842014e288922ea51269006f","2.9361345169325E-05","No"
"0xec4a893af49c728330b8535d6a853ff09f0cb2a1","0.00524651208280509","No"
"0xed7e736851bc65967a65cf1134300c27f39b7648","0.011","No"
"0xee650d9567a0eef16a433c0b14c32c82ee4dfcd3","4.8825279112433E-05","No"
"0xef01725914930d23c03dd7b0194427559e3359a2","8.7466312202584E-05","No"
"0xef09879057a9ad798438f3ba561bcdd293d72fc7","0.00557577537704518","No"
"0xef86020d6fc0b7a80a66087d3c642bffb828cfd3","0.00489671456707612","No"
"0xf15a4c2eabd5780688db52d5d6dd7bf3027d83a4","0.000898825279112433","No"
"0xf197caf7b8ce72137c931ef1fe0a70f4fbd2c545","10.0401821975311","No"
"0xf2f7e8ad47265985641e9504a90ceacd2c3c48d1","0.00575746563767729","No"
"0xf4655e3834c7b254ec7c9d782da3e80b23376fc4","1.2417951987077E-05","No"
"0xf750929aca2680f4e895690db69b87ebfa05c11c","5.238714560462E-06","No"
"0xf7a70ba0bceafab50bf8c057f21e231e2a9e7adf","3.356998488188E-06","No"
"0xf7c13ad0a87a9329d7db754dae372d21309c79e8","0.000410123621938039","No"
"0xf8d996f3405973143356ec6b8112eaa8d68e6aeb","0.0159402979355091","No"
"0xf9141e253fdc5f1058a4eba2af7b9a9c653c1618","2.8262062659507E-05","No"
"0xf9c1f05c594f26491a7b5f64a325eedd1dad021e","1.7027104859159E-05","No"
"0xfad4231cc300626719c4256dc23d57978692cc83","0.010210625","No"
"0xfc2bd77839274efca2b7abf17cdea5d18915c90c","0.000281070329237824","No"
"0xfd3f35e6dedb01d57200e0217a7893d6dc794208","0.000235458918138585","No"
"0xffd49c322ad5618fed95283aecf1142441c8dddf","0.000225893862370058","No"
